input_id,round_id,fc1_min_abs_diff,fc1_max_abs_diff,fc1_mean_abs_diff,fc2_min_abs_diff,fc2_max_abs_diff,fc2_mean_abs_diff,fc3_min_abs_diff,fc3_max_abs_diff,fc3_mean_abs_diff,all_layers_max_diff,all_layers_min_of_max,real_input,pred_input,inverse_method
23,3,0.01007118821144104,0.754351019859314,0.2544096112251282,0.04984626919031143,1.121602177619934,0.3465019166469574,0.0,0.0,0.0,1.121602177619934,0.0,"[-0.25496768951416016, -0.1378803253173828, 0.4431639015674591, 0.4227026104927063]","[-0.014025941491127014, 0.022549962624907494, 0.2522743046283722, 0.06217832863330841]",regularized
24,1,0.010257363319396973,2.561431407928467,0.9063565135002136,0.11867129802703857,2.6629040241241455,0.9475336670875549,0.0,0.0,0.0,2.6629040241241455,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.3126027584075928]","[0.2461199313402176, 0.20829924941062927, 0.10986611247062683, -0.34161725640296936]",pseudo_inverse
24,2,0.010257363319396973,2.561431407928467,0.9063565135002136,0.11867129802703857,2.6629040241241455,0.9475336670875549,0.0,0.0,0.0,2.6629040241241455,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.3126027584075928]","[0.2461199313402176, 0.20829924941062927, 0.10986611247062683, -0.34161725640296936]",svd
24,3,0.011758148670196533,2.5649712085723877,0.90658038854599,0.11867129802703857,2.6723482608795166,0.9489766359329224,0.0,0.0,0.0,2.6723482608795166,0.0,"[-0.8644522428512573, 0.9800682663917542, -1.3333120346069336, -1.3126027584075928]","[0.24658554792404175, 0.20750103890895844, 0.10926847159862518, -0.34208887815475464]",regularized
25,1,0.00020873546600341797,2.4799981117248535,0.9286004304885864,0.006748266518115997,3.4356319904327393,1.3285056352615356,0.0,0.0,0.0,3.4356319904327393,0.0,"[2.3048672676086426, -0.5850597620010376, 1.7038887739181519, 1.09012770652771]","[0.4595387876033783, 0.04606068879365921, 0.25163280963897705, 0.2911292612552643]",pseudo_inverse
25,2,0.00020873546600341797,2.4799981117248535,0.9286004304885864,0.006748266518115997,3.4356319904327393,1.3285056352615356,0.0,0.0,0.0,3.4356319904327393,0.0,"[2.3048672676086426, -0.5850597620010376, 1.7038887739181519, 1.09012770652771]","[0.4595387876033783, 0.04606068879365921, 0.25163280963897705, 0.2911292612552643]",svd
25,3,0.0013538599014282227,2.4799981117248535,0.9289188385009766,0.006748266518115997,3.4383811950683594,1.3284767866134644,0.0,0.0,0.0,3.4383811950683594,0.0,"[2.3048672676086426, -0.5850597620010376, 1.7038887739181519, 1.09012770652771]","[0.4577920436859131, 0.04773465543985367, 0.25195690989494324, 0.2916072607040405]",regularized
26,1,0.015643741935491562,1.1160407066345215,0.3338233232498169,0.012600366026163101,1.4393290281295776,0.4250645041465759,0.0,0.0,0.0,1.4393290281295776,0.0,"[-0.011173883453011513, -0.808649480342865, 0.21394118666648865, -0.24472256004810333]","[-0.0771559327840805, -0.07206057012081146, 0.2731689214706421, -0.04776403307914734]",pseudo_inverse
26,2,0.015643741935491562,1.1160407066345215,0.3338233232498169,0.012600366026163101,1.4393290281295776,0.4250645041465759,0.0,0.0,0.0,1.4393290281295776,0.0,"[-0.011173883453011513, -0.808649480342865, 0.21394118666648865, -0.24472256004810333]","[-0.0771559327840805, -0.07206057012081146, 0.2731689214706421, -0.04776403307914734]",svd
26,3,0.015643741935491562,1.115830898284912,0.3338175415992737,0.012600366026163101,1.4417141675949097,0.4248133897781372,0.0,0.0,0.0,1.4417141675949097,0.0,"[-0.011173883453011513, -0.808649480342865, 0.21394118666648865, -0.24472256004810333]","[-0.07738839089870453, -0.07172892987728119, 0.27391380071640015, -0.047997795045375824]",regularized
27,1,0.004043467342853546,2.393833875656128,0.8561528921127319,0.040172029286623,2.6257638931274414,0.9171733260154724,0.0,0.0,0.0,2.6257638931274414,0.0,"[-0.7425553202629089, 0.7564785480499268, -1.3333120346069336, -1.3126027584075928]","[0.21461063623428345, 0.19524520635604858, 0.12270259857177734, -0.325721800327301]",pseudo_inverse
27,2,0.004043467342853546,2.393833875656128,0.8561528921127319,0.040172029286623,2.6257638931274414,0.9171733260154724,0.0,0.0,0.0,2.6257638931274414,0.0,"[-0.7425553202629089, 0.7564785480499268, -1.3333120346069336, -1.3126027584075928]","[0.21461063623428345, 0.19524520635604858, 0.12270259857177734, -0.325721800327301]",svd
27,3,0.004043467342853546,2.3952484130859375,0.8558667302131653,0.040172029286623,2.6346354484558105,0.9186483025550842,0.0,0.0,0.0,2.6346354484558105,0.0,"[-0.7425553202629089, 0.7564785480499268, -1.3333120346069336, -1.3126027584075928]","[0.21555282175540924, 0.19466495513916016, 0.122117780148983, -0.32669395208358765]",regularized
28,1,0.000287473201751709,2.592406988143921,0.9171313643455505,0.09368628263473511,2.6604299545288086,0.9432305693626404,0.0,0.0,0.0,2.6604299545288086,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.3906177282333374, -1.1791177988052368]","[0.24287807941436768, 0.2075926810503006, 0.11138832569122314, -0.33647340536117554]",pseudo_inverse
28,2,0.000287473201751709,2.592406988143921,0.9171313643455505,0.09368628263473511,2.6604299545288086,0.9432305693626404,0.0,0.0,0.0,2.6604299545288086,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.3906177282333374, -1.1791177988052368]","[0.24287807941436768, 0.2075926810503006, 0.11138832569122314, -0.33647340536117554]",svd
28,3,0.001181483268737793,2.5959205627441406,0.9173429012298584,0.09368628263473511,2.6697769165039062,0.9446578025817871,0.0,0.0,0.0,2.6697769165039062,0.0,"[-0.9863491654396057, 0.9800682663917542, -1.3906177282333374, -1.1791177988052368]","[0.24334098398685455, 0.20680418610572815, 0.11079531908035278, -0.3369385600090027]",regularized
29,1,0.0237262025475502,2.491964340209961,0.908491849899292,0.04355005919933319,2.4198524951934814,0.883561372756958,0.0,0.0,0.0,2.491964340209961,0.0,"[-0.8644522428512573, 1.6508374214172363, -1.046783685684204, -1.0456327199935913]","[0.2574763298034668, 0.21746249496936798, 0.11220988631248474, -0.32148170471191406]",pseudo_inverse
29,2,0.0237262025475502,2.491964340209961,0.908491849899292,0.04355005919933319,2.4198524951934814,0.883561372756958,0.0,0.0,0.0,2.491964340209961,0.0,"[-0.8644522428512573, 1.6508374214172363, -1.046783685684204, -1.0456327199935913]","[0.2574763298034668, 0.21746249496936798, 0.11220988631248474, -0.32148170471191406]",svd
29,3,0.025694385170936584,2.4955978393554688,0.9088164567947388,0.04355005919933319,2.4293088912963867,0.8850128650665283,0.0,0.0,0.0,2.4955978393554688,0.0,"[-0.8644522428512573, 1.6508374214172363, -1.046783685684204, -1.0456327199935913]","[0.25810107588768005, 0.21655058860778809, 0.11110036075115204, -0.32224154472351074]",regularized
30,1,0.0034644603729248047,1.9612029790878296,0.705246090888977,0.01103125512599945,2.5184860229492188,0.7023789882659912,0.0,0.0,0.0,2.5184860229492188,0.0,"[-0.9863491654396057, -2.3737776279449463, -0.12989287078380585, -0.24472256004810333]","[-0.09245613217353821, -0.16760122776031494, 0.27843332290649414, -0.12748509645462036]",pseudo_inverse
30,2,0.0034644603729248047,1.9612029790878296,0.705246090888977,0.01103125512599945,2.5184860229492188,0.7023789882659912,0.0,0.0,0.0,2.5184860229492188,0.0,"[-0.9863491654396057, -2.3737776279449463, -0.12989287078380585, -0.24472256004810333]","[-0.09245613217353821, -0.16760122776031494, 0.27843332290649414, -0.12748509645462036]",svd
30,3,0.003901243209838867,1.9612029790878296,0.7051784992218018,0.01103125512599945,2.5225954055786133,0.7021667957305908,0.0,0.0,0.0,2.5225954055786133,0.0,"[-0.9863491654396057, -2.3737776279449463, -0.12989287078380585, -0.24472256004810333]","[-0.09260773658752441, -0.16641496121883392, 0.2798498868942261, -0.12712633609771729]",regularized
31,1,0.006514459848403931,1.629091501235962,0.46822264790534973,0.10939493030309677,1.9285600185394287,0.7699847221374512,0.0,0.0,0.0,1.9285600185394287,0.0,"[0.598310649394989, -0.808649480342865, 0.6723865866661072, 0.8231577277183533]","[0.1820601373910904, 0.05379469320178032, 0.2349960058927536, 0.20631860196590424]",pseudo_inverse
31,2,0.006514459848403931,1.629091501235962,0.46822264790534973,0.10939493030309677,1.9285600185394287,0.7699847221374512,0.0,0.0,0.0,1.9285600185394287,0.0,"[0.598310649394989, -0.808649480342865, 0.6723865866661072, 0.8231577277183533]","[0.1820601373910904, 0.05379469320178032, 0.2349960058927536, 0.20631860196590424]",svd
31,3,0.006514459848403931,1.629091501235962,0.46778786182403564,0.10939493030309677,1.9312496185302734,0.7700054049491882,0.0,0.0,0.0,1.9312496185302734,0.0,"[0.598310649394989, -0.808649480342865, 0.6723865866661072, 0.8231577277183533]","[0.18076732754707336, 0.05417961627244949, 0.2347726821899414, 0.20652346312999725]",regularized
32,1,0.029547691345214844,2.5029125213623047,0.868507981300354,0.06036832928657532,2.610383987426758,0.9195630550384521,0.0,0.0,0.0,2.610383987426758,0.0,"[-1.2301429510116577, 0.7564785480499268, -1.046783685684204, -1.3126027584075928]","[0.22042325139045715, 0.19774006307125092, 0.11949165165424347, -0.3161099851131439]",pseudo_inverse
32,2,0.029547691345214844,2.5029125213623047,0.868507981300354,0.06036832928657532,2.610383987426758,0.9195630550384521,0.0,0.0,0.0,2.610383987426758,0.0,"[-1.2301429510116577, 0.7564785480499268, -1.046783685684204, -1.3126027584075928]","[0.22042325139045715, 0.19774006307125092, 0.11949165165424347, -0.3161099851131439]",svd
32,3,0.03511965274810791,2.5043327808380127,0.8688732981681824,0.06036832928657532,2.619232177734375,0.921025276184082,0.0,0.0,0.0,2.619232177734375,0.0,"[-1.2301429510116577, 0.7564785480499268, -1.046783685684204, -1.3126027584075928]","[0.22143729031085968, 0.1971094012260437, 0.11876058578491211, -0.3169420063495636]",regularized
33,1,0.040135979652404785,2.2617037296295166,0.8076976537704468,0.02949237823486328,2.7064921855926514,0.9068508744239807,0.0,0.0,0.0,2.7064921855926514,0.0,"[-0.9863491654396057, -0.1378803253173828, -1.218700647354126, -1.3126027584075928]","[0.12035913020372391, 0.1737043261528015, 0.18741659820079803, -0.28235509991645813]",pseudo_inverse
33,2,0.040135979652404785,2.2617037296295166,0.8076976537704468,0.02949237823486328,2.7064921855926514,0.9068508744239807,0.0,0.0,0.0,2.7064921855926514,0.0,"[-0.9863491654396057, -0.1378803253173828, -1.218700647354126, -1.3126027584075928]","[0.12035913020372391, 0.1737043261528015, 0.18741659820079803, -0.28235509991645813]",svd
33,3,0.029810845851898193,2.251967668533325,0.8067854046821594,0.025247931480407715,2.713317394256592,0.9083770513534546,0.0,0.0,0.0,2.713317394256592,0.0,"[-0.9863491654396057, -0.1378803253173828, -1.218700647354126, -1.3126027584075928]","[0.12149029970169067, 0.17129278182983398, 0.18678617477416992, -0.28427788615226746]",regularized
34,1,0.0346049964427948,2.0573811531066895,0.7384331226348877,0.14453750848770142,2.3604354858398438,0.8074153661727905,0.0,0.0,0.0,2.3604354858398438,0.0,"[-0.8644522428512573, 0.5328888297080994, -1.1613950729370117, -0.9121477007865906]","[0.1504673957824707, 0.1734691858291626, 0.1619219034910202, -0.2611861526966095]",pseudo_inverse
34,2,0.0346049964427948,2.0573811531066895,0.7384331226348877,0.14453750848770142,2.3604354858398438,0.8074153661727905,0.0,0.0,0.0,2.3604354858398438,0.0,"[-0.8644522428512573, 0.5328888297080994, -1.1613950729370117, -0.9121477007865906]","[0.1504673957824707, 0.1734691858291626, 0.1619219034910202, -0.2611861526966095]",svd
34,3,0.03338959813117981,2.0585875511169434,0.7383275628089905,0.14453750848770142,2.3675901889801025,0.8086215257644653,0.0,0.0,0.0,2.3675901889801025,0.0,"[-0.8644522428512573, 0.5328888297080994, -1.1613950729370117, -0.9121477007865906]","[0.1510622203350067, 0.17309032380580902, 0.1616554707288742, -0.2622268497943878]",regularized
35,1,0.0025988370180130005,0.9373611807823181,0.32097113132476807,0.0031777694821357727,1.440077304840088,0.4275549650192261,0.0,0.0,0.0,1.440077304840088,0.0,"[-0.25496768951416016, -0.808649480342865, 0.27124685049057007, 0.15573254227638245]","[-0.05720836669206619, -0.043479450047016144, 0.24456074833869934, -0.004241086542606354]",pseudo_inverse
35,2,0.0025988370180130005,0.9373611807823181,0.32097113132476807,0.0031777694821357727,1.440077304840088,0.4275549650192261,0.0,0.0,0.0,1.440077304840088,0.0,"[-0.25496768951416016, -0.808649480342865, 0.27124685049057007, 0.15573254227638245]","[-0.05720836669206619, -0.043479450047016144, 0.24456074833869934, -0.004241086542606354]",svd
35,3,0.00022730231285095215,0.9373611807823181,0.32091689109802246,0.0031777694821357727,1.442440152168274,0.4274245798587799,0.0,0.0,0.0,1.442440152168274,0.0,"[-0.25496768951416016, -0.808649480342865, 0.27124685049057007, 0.15573254227638245]","[-0.05735473334789276, -0.04275093227624893, 0.24522808194160461, -0.0041890330612659454]",regularized
36,1,0.009339720010757446,2.4304678440093994,0.861797034740448,0.0514458529651165,2.628244638442993,0.920167863368988,0.0,0.0,0.0,2.628244638442993,0.0,"[-0.8644522428512573, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.2175932228565216, 0.19594696164131165, 0.12062373757362366, -0.32377296686172485]",pseudo_inverse
36,2,0.009339720010757446,2.4304678440093994,0.861797034740448,0.0514458529651165,2.628244638442993,0.920167863368988,0.0,0.0,0.0,2.628244638442993,0.0,"[-0.8644522428512573, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.2175932228565216, 0.19594696164131165, 0.12062373757362366, -0.32377296686172485]",svd
36,3,0.0031080543994903564,2.4318861961364746,0.8616060614585876,0.0514458529651165,2.637138843536377,0.9216440916061401,0.0,0.0,0.0,2.637138843536377,0.0,"[-0.8644522428512573, 0.7564785480499268, -1.2760063409805298, -1.3126027584075928]","[0.2185356616973877, 0.19536998867988586, 0.12003577500581741, -0.3247450292110443]",regularized
37,1,0.007686831057071686,0.9881449341773987,0.23874099552631378,0.007428348064422607,1.0406968593597412,0.2936917841434479,0.0,0.0,0.0,1.0406968593597412,0.0,"[-0.13307079672813416, -0.1378803253173828, 0.27124685049057007, 0.02224750444293022]","[-0.07345970720052719, -0.01696820557117462, 0.27762550115585327, -0.0036266110837459564]",pseudo_inverse
37,2,0.007686831057071686,0.9881449341773987,0.23874099552631378,0.007428348064422607,1.0406968593597412,0.2936917841434479,0.0,0.0,0.0,1.0406968593597412,0.0,"[-0.13307079672813416, -0.1378803253173828, 0.27124685049057007, 0.02224750444293022]","[-0.07345970720052719, -0.01696820557117462, 0.27762550115585327, -0.0036266110837459564]",svd
37,3,0.007686831057071686,0.9877465963363647,0.23865345120429993,0.007428348064422607,1.0420047044754028,0.2935628294944763,0.0,0.0,0.0,1.0420047044754028,0.0,"[-0.13307079672813416, -0.1378803253173828, 0.27124685049057007, 0.02224750444293022]","[-0.07378264516592026, -0.01663268357515335, 0.2783254384994507, -0.003642722964286804]",regularized
38,1,0.045415982604026794,2.466454267501831,0.9570862054824829,0.13439607620239258,2.7164909839630127,0.9330840706825256,0.0,0.0,0.0,2.7164909839630127,0.0,"[2.3048672676086426, 1.6508374214172363, 1.7038887739181519, 1.357097864151001]","[0.33562391996383667, 0.06706234812736511, 0.2674994468688965, 0.2539121210575104]",pseudo_inverse
38,2,0.045415982604026794,2.466454267501831,0.9570862054824829,0.13439607620239258,2.7164909839630127,0.9330840706825256,0.0,0.0,0.0,2.7164909839630127,0.0,"[2.3048672676086426, 1.6508374214172363, 1.7038887739181519, 1.357097864151001]","[0.33562391996383667, 0.06706234812736511, 0.2674994468688965, 0.2539121210575104]",svd
38,3,0.04233691096305847,2.466454267501831,0.9569201469421387,0.13439607620239258,2.7193515300750732,0.9330517053604126,0.0,0.0,0.0,2.7193515300750732,0.0,"[2.3048672676086426, 1.6508374214172363, 1.7038887739181519, 1.357097864151001]","[0.33444830775260925, 0.06846095621585846, 0.2675914764404297, 0.25434327125549316]",regularized
39,1,0.014710813760757446,2.5984063148498535,0.9268292188644409,0.11515796184539795,2.8308537006378174,0.981416642665863,0.0,0.0,0.0,2.8308537006378174,0.0,"[-1.4739367961883545, 0.309299111366272, -1.3333120346069336, -1.3126027584075928]","[0.18793076276779175, 0.1891682744026184, 0.13463322818279266, -0.33283132314682007]",pseudo_inverse
39,2,0.014710813760757446,2.5984063148498535,0.9268292188644409,0.11515796184539795,2.8308537006378174,0.981416642665863,0.0,0.0,0.0,2.8308537006378174,0.0,"[-1.4739367961883545, 0.309299111366272, -1.3333120346069336, -1.3126027584075928]","[0.18793076276779175, 0.1891682744026184, 0.13463322818279266, -0.33283132314682007]",svd
39,3,0.014710813760757446,2.599881649017334,0.9267401695251465,0.11515796184539795,2.839510440826416,0.9828697443008423,0.0,0.0,0.0,2.839510440826416,0.0,"[-1.4739367961883545, 0.309299111366272, -1.3333120346069336, -1.3126027584075928]","[0.1886308193206787, 0.18872851133346558, 0.13427972793579102, -0.3340340852737427]",regularized
40,1,0.006569012999534607,1.004091739654541,0.28197622299194336,0.022917553782463074,1.363779067993164,0.44230854511260986,0.0,0.0,0.0,1.363779067993164,0.0,"[0.476413756608963, -0.3614700436592102, 0.3285525441169739, 0.15573254227638245]","[-0.02651151269674301, -0.015850314870476723, 0.24995356798171997, 0.039984799921512604]",pseudo_inverse
40,2,0.006569012999534607,1.004091739654541,0.28197622299194336,0.022917553782463074,1.363779067993164,0.44230854511260986,0.0,0.0,0.0,1.363779067993164,0.0,"[0.476413756608963, -0.3614700436592102, 0.3285525441169739, 0.15573254227638245]","[-0.02651151269674301, -0.015850314870476723, 0.24995356798171997, 0.039984799921512604]",svd
40,3,0.006569012999534607,1.0015459060668945,0.2820580005645752,0.022917553782463074,1.3659502267837524,0.4420330226421356,0.0,0.0,0.0,1.3659502267837524,0.0,"[0.476413756608963, -0.3614700436592102, 0.3285525441169739, 0.15573254227638245]","[-0.0273929201066494, -0.015684697777032852, 0.25029587745666504, 0.04044237732887268]",regularized
41,1,9.116530418395996e-05,1.8223223686218262,0.5505794286727905,0.029172271490097046,2.06415057182312,0.8235284090042114,0.0,0.0,0.0,2.06415057182312,0.0,"[-0.13307079672813416, -1.2558289766311646, 0.729692280292511, 1.09012770652771]","[0.1981351524591446, 0.05515732988715172, 0.23094353079795837, 0.2162957489490509]",pseudo_inverse
41,2,9.116530418395996e-05,1.8223223686218262,0.5505794286727905,0.029172271490097046,2.06415057182312,0.8235284090042114,0.0,0.0,0.0,2.06415057182312,0.0,"[-0.13307079672813416, -1.2558289766311646, 0.729692280292511, 1.09012770652771]","[0.1981351524591446, 0.05515732988715172, 0.23094353079795837, 0.2162957489490509]",svd
41,3,0.0008877366781234741,1.8223223686218262,0.5503141283988953,0.029172271490097046,2.0670268535614014,0.8235547542572021,0.0,0.0,0.0,2.0670268535614014,0.0,"[-0.13307079672813416, -1.2558289766311646, 0.729692280292511, 1.09012770652771]","[0.19674021005630493, 0.05557168275117874, 0.23069949448108673, 0.216529980301857]",regularized
42,1,0.03151291608810425,3.065760612487793,1.1117743253707886,0.10587990283966064,2.7284374237060547,1.0377599000930786,0.0,0.0,0.0,3.065760612487793,0.0,"[-0.37686461210250854, 2.545196294784546, -1.3333120346069336, -1.3126027584075928]","[0.33875471353530884, 0.2486778199672699, 0.07010506093502045, -0.41156989336013794]",pseudo_inverse
42,2,0.03151291608810425,3.065760612487793,1.1117743253707886,0.10587990283966064,2.7284374237060547,1.0377599000930786,0.0,0.0,0.0,3.065760612487793,0.0,"[-0.37686461210250854, 2.545196294784546, -1.3333120346069336, -1.3126027584075928]","[0.33875471353530884, 0.2486778199672699, 0.07010506093502045, -0.41156989336013794]",svd
42,3,0.027305305004119873,3.065721273422241,1.1109840869903564,0.1054985523223877,2.7401134967803955,1.0395444631576538,0.0,0.0,0.0,3.065721273422241,0.0,"[-0.37686461210250854, 2.545196294784546, -1.3333120346069336, -1.3126027584075928]","[0.3392770290374756, 0.24793949723243713, 0.06871220469474792, -0.41195446252822876]",regularized
43,1,0.009228885173797607,1.151206374168396,0.3456983268260956,0.08692044019699097,1.4191604852676392,0.5336224436759949,0.0,0.0,0.0,1.4191604852676392,0.0,"[0.23261994123458862, -0.1378803253173828, 0.6150808930397034, 0.8231577277183533]","[0.1189979612827301, 0.0685710608959198, 0.2486591339111328, 0.18178945779800415]",pseudo_inverse
43,2,0.009228885173797607,1.151206374168396,0.3456983268260956,0.08692044019699097,1.4191604852676392,0.5336224436759949,0.0,0.0,0.0,1.4191604852676392,0.0,"[0.23261994123458862, -0.1378803253173828, 0.6150808930397034, 0.8231577277183533]","[0.1189979612827301, 0.0685710608959198, 0.2486591339111328, 0.18178945779800415]",svd
43,3,0.0085085928440094,1.151206374168396,0.34561794996261597,0.08692044019699097,1.4210561513900757,0.5336371064186096,0.0,0.0,0.0,1.4210561513900757,0.0,"[0.23261994123458862, -0.1378803253173828, 0.6150808930397034, 0.8231577277183533]","[0.11835892498493195, 0.06906655430793762, 0.24824833869934082, 0.18219953775405884]",regularized
44,1,0.00841522216796875,1.5483629703521729,0.45267412066459656,0.00904187560081482,1.755077600479126,0.7014614343643188,0.0,0.0,0.0,1.755077600479126,0.0,"[-0.011173883453011513, -0.808649480342865, 0.78699791431427, 0.956642746925354]","[0.17381134629249573, 0.06297507137060165, 0.23900321125984192, 0.20651480555534363]",pseudo_inverse
44,2,0.00841522216796875,1.5483629703521729,0.45267412066459656,0.00904187560081482,1.755077600479126,0.7014614343643188,0.0,0.0,0.0,1.755077600479126,0.0,"[-0.011173883453011513, -0.808649480342865, 0.78699791431427, 0.956642746925354]","[0.17381134629249573, 0.06297507137060165, 0.23900321125984192, 0.20651480555534363]",svd
44,3,0.007328212261199951,1.5483629703521729,0.45237186551094055,0.00904187560081482,1.7575048208236694,0.7014806270599365,0.0,0.0,0.0,1.7575048208236694,0.0,"[-0.011173883453011513, -0.808649480342865, 0.78699791431427, 0.956642746925354]","[0.1729154884815216, 0.06362222135066986, 0.23849648237228394, 0.20705443620681763]",regularized
45,1,0.002094447612762451,1.7537869215011597,0.6128170490264893,0.05089450627565384,2.427504539489746,0.7582105398178101,0.0,0.0,0.0,2.427504539489746,0.0,"[0.23261994123458862, -1.926598072052002, 0.15663550794124603, -0.24472256004810333]","[-0.06229211017489433, -0.12832820415496826, 0.236003577709198, -0.07001930475234985]",pseudo_inverse
45,2,0.002094447612762451,1.7537869215011597,0.6128170490264893,0.05089450627565384,2.427504539489746,0.7582105398178101,0.0,0.0,0.0,2.427504539489746,0.0,"[0.23261994123458862, -1.926598072052002, 0.15663550794124603, -0.24472256004810333]","[-0.06229211017489433, -0.12832820415496826, 0.236003577709198, -0.07001930475234985]",svd
45,3,0.004760801792144775,1.7537869215011597,0.6130112409591675,0.05089450627565384,2.431605100631714,0.7577425241470337,0.0,0.0,0.0,2.431605100631714,0.0,"[0.23261994123458862, -1.926598072052002, 0.15663550794124603, -0.24472256004810333]","[-0.06330130994319916, -0.12677589058876038, 0.23785392940044403, -0.06882576644420624]",regularized
46,1,0.0060412585735321045,0.6888473033905029,0.26454126834869385,0.030667925253510475,1.0887815952301025,0.3157496154308319,0.0,0.0,0.0,1.0887815952301025,0.0,"[-0.49876150488853455, -0.1378803253173828, 0.4431639015674591, 0.4227026104927063]","[-0.0316859632730484, 0.009748589247465134, 0.24863046407699585, 0.04313531145453453]",pseudo_inverse
46,2,0.0060412585735321045,0.6888473033905029,0.26454126834869385,0.030667925253510475,1.0887815952301025,0.3157496154308319,0.0,0.0,0.0,1.0887815952301025,0.0,"[-0.49876150488853455, -0.1378803253173828, 0.4431639015674591, 0.4227026104927063]","[-0.0316859632730484, 0.009748589247465134, 0.24863046407699585, 0.04313531145453453]",svd
46,3,0.0060412585735321045,0.6888473033905029,0.26430854201316833,0.030667925253510475,1.0903328657150269,0.3155670464038849,0.0,0.0,0.0,1.0903328657150269,0.0,"[-0.49876150488853455, -0.1378803253173828, 0.4431639015674591, 0.4227026104927063]","[-0.03208445757627487, 0.010165367275476456, 0.24889053404331207, 0.043599799275398254]",regularized
47,1,0.003286421298980713,1.382814645767212,0.5695723295211792,0.0112229585647583,1.6932424306869507,0.603344202041626,0.0,0.0,0.0,1.6932424306869507,0.0,"[0.476413756608963, 0.7564785480499268, 0.9589149951934814, 1.490582823753357]","[0.18547604978084564, 0.08679137378931046, 0.26456108689308167, 0.21306176483631134]",pseudo_inverse
47,2,0.003286421298980713,1.382814645767212,0.5695723295211792,0.0112229585647583,1.6932424306869507,0.603344202041626,0.0,0.0,0.0,1.6932424306869507,0.0,"[0.476413756608963, 0.7564785480499268, 0.9589149951934814, 1.490582823753357]","[0.18547604978084564, 0.08679137378931046, 0.26456108689308167, 0.21306176483631134]",svd
47,3,0.003286421298980713,1.382814645767212,0.5696947574615479,0.0112229585647583,1.6951072216033936,0.6033014059066772,0.0,0.0,0.0,1.6951072216033936,0.0,"[0.476413756608963, 0.7564785480499268, 0.9589149951934814, 1.490582823753357]","[0.18473277986049652, 0.08788637816905975, 0.26440584659576416, 0.2132032960653305]",regularized
48,1,0.0052499920129776,1.3680225610733032,0.5229490995407104,0.08772441744804382,2.105907440185547,0.6590635180473328,0.0,0.0,0.0,2.105907440185547,0.0,"[-0.37686461210250854, -1.7030084133148193, 0.15663550794124603, 0.15573254227638245]","[-0.052079200744628906, -0.0904136598110199, 0.23676219582557678, -0.025243110954761505]",pseudo_inverse
48,2,0.0052499920129776,1.3680225610733032,0.5229490995407104,0.08772441744804382,2.105907440185547,0.6590635180473328,0.0,0.0,0.0,2.105907440185547,0.0,"[-0.37686461210250854, -1.7030084133148193, 0.15663550794124603, 0.15573254227638245]","[-0.052079200744628906, -0.0904136598110199, 0.23676219582557678, -0.025243110954761505]",svd
48,3,0.0017696171998977661,1.3680225610733032,0.5227506756782532,0.08772441744804382,2.1093931198120117,0.6586580872535706,0.0,0.0,0.0,2.1093931198120117,0.0,"[-0.37686461210250854, -1.7030084133148193, 0.15663550794124603, 0.15573254227638245]","[-0.05286158621311188, -0.08910110592842102, 0.23840278387069702, -0.024296414107084274]",regularized
49,1,0.009701833128929138,2.542649269104004,0.9196298122406006,0.014730587601661682,2.3966057300567627,0.8835256695747375,0.0,0.0,0.0,2.542649269104004,0.0,"[-0.49876150488853455, 1.8744271993637085, -1.1613950729370117, -1.0456327199935913]","[0.2695814371109009, 0.22139522433280945, 0.10761607438325882, -0.3320063054561615]",pseudo_inverse
49,2,0.009701833128929138,2.542649269104004,0.9196298122406006,0.014730587601661682,2.3966057300567627,0.8835256695747375,0.0,0.0,0.0,2.542649269104004,0.0,"[-0.49876150488853455, 1.8744271993637085, -1.1613950729370117, -1.0456327199935913]","[0.2695814371109009, 0.22139522433280945, 0.10761607438325882, -0.3320063054561615]",svd
49,3,0.009701833128929138,2.5426037311553955,0.9195526242256165,0.014730587601661682,2.406310558319092,0.8850148916244507,0.0,0.0,0.0,2.5426037311553955,0.0,"[-0.49876150488853455, 1.8744271993637085, -1.1613950729370117, -1.0456327199935913]","[0.2702198028564453, 0.22046181559562683, 0.10647913813591003, -0.332791805267334]",regularized
50,1,0.0014080405235290527,1.6571701765060425,0.5598351359367371,0.020069889724254608,1.9865293502807617,0.5399931073188782,0.0,0.0,0.0,1.9865293502807617,0.0,"[-0.9863491654396057, -1.7030084133148193, -0.24450421333312988, -0.24472256004810333]","[-0.0962376669049263, -0.12826620042324066, 0.3020707666873932, -0.10790449380874634]",pseudo_inverse
50,2,0.0014080405235290527,1.6571701765060425,0.5598351359367371,0.020069889724254608,1.9865293502807617,0.5399931073188782,0.0,0.0,0.0,1.9865293502807617,0.0,"[-0.9863491654396057, -1.7030084133148193, -0.24450421333312988, -0.24472256004810333]","[-0.0962376669049263, -0.12826620042324066, 0.3020707666873932, -0.10790449380874634]",svd
